id,lat,lng,comment,vote
250072,34.003328,-118.398328,,I like this location
250083,34.003053,-118.434223,,I like this location
250084,33.997173,-118.428454,,I like this location
250085,34.01218,-118.417597,,I like this location
250088,34.017487,-118.406782,Culver Center shopping mall.,I like this location
250089,34.012222,-118.401976,Culver City Plunge swimming pool at Veterens' Park.,I like this location
250090,34.013859,-118.398027,Carlson Park,I like this location
250091,33.985289,-118.418627,"Park along Ballona Creek, near MDR Middle School.",I like this location
250133,34.107896,-118.237996,,I like this location
250134,34.088493,-118.215637,,I like this location
250160,34.086147,-118.187099,,I like this location
250161,34.078896,-118.193321,,I like this location
250162,34.07751,-118.178215,,I like this location
250163,34.074026,-118.202848,,I like this location
250164,34.073991,-118.202591,,I like this location
250165,34.066063,-118.205595,,I like this location
250166,34.085791,-118.177786,,I like this location
250195,34.026842,-118.379016,That block contains a number of businesses.,I like this location
250211,34.090483,-118.333311,,I like this location
250212,34.022075,-118.380733,bike share at the parking garage,I like this location
250214,34.026699,-118.372965,Would be great to have bikes close to the Ballona Creek.  Let's make Ballona Creek great again!,I like this location
250215,34.111876,-118.188386,,I like this location
250235,34.023925,-118.346229,This area is in need of a bike station! ,I like this location
250242,34.026272,-118.431373,,I like this location
250243,34.061975,-118.447938,Close to lots of retail/restaurants in Westwood.,I like this location
250244,34.063681,-118.443689,A station outside the Ralph's would be useful.,I like this location
250245,34.011511,-118.419785,,I like this location
250246,34.046935,-118.408198,,I like this location
250247,34.029296,-118.278551,"Near Mount Saint Mary's, AAA, and not far from the Expo line and USC.",I like this location
250248,33.97141,-118.348203,,I like this location
250249,33.972798,-118.341508,,I like this location
250250,33.988705,-118.330779,Future Crenshaw line stop,I like this location
250251,34.032532,-118.335071,,I like this location
250252,33.98472,-118.394766,,I like this location
250253,34.015104,-118.388329,,I like this location
250254,34.032888,-118.37348,,I like this location
250256,33.970662,-118.188472,,I like this location
250258,34.050739,-118.237052,It would be great to be able to ride once I get off the Gold Line,I like this location
250259,34.028122,-118.390732,,I like this location
250260,34.027411,-118.406954,Between the busy spots of Motor Ave. and Palms Station.,I like this location
250261,34.023925,-118.346229,We are involved with several projects on Jefferson Blvd. nearby the Farmdale Station;  Bike sharing capabilities would allow us to take the Expo to Farmdale and bicycle to where we need to go...,I like this location
250283,34.099083,-118.338246,Every Metro station needs a bike station,I like this location
250371,33.987424,-118.18594,,I like this location
250405,34.079109,-118.123498,"Need to drop
Off bike ",I like this location
250412,34.101109,-118.318076,Would be nice to be able to bike to work! Lots of people work in the Netflix Hollywood office here. ,I like this location
250500,34.036729,-118.43502,Need stations in West LA,I like this location
250501,34.029971,-118.434849,,I like this location
250549,34.092544,-117.888622,,I like this location
250550,34.091833,-117.885489,,I like this location
250553,34.087995,-117.89506,,I like this location
250599,34.072604,-118.291855,make it easy for people to get to red line stations from the surrounding neighborhoods.,I like this location
250606,34.099154,-118.107576,San Gabriel Mission district,I like this location
250607,34.011368,-118.114743,,I like this location
250609,34.041209,-118.708391,Pepperdine University.,I like this location
250612,34.019499,-118.398095,Near Sony studios and Jackson market,I like this location
250626,34.064214,-118.371077,,I like this location
250627,34.058739,-118.415365,,I like this location
250628,34.073422,-118.43133,,I like this location
250629,34.057353,-118.441715,Near the westwood library and a small neighborhood park.,I like this location
250630,34.056251,-118.442402,,I like this location
250644,33.989452,-118.247695,,I like this location
250645,34.003791,-118.243532,,I like this location
250652,34.027517,-118.388414,Adjacent to Expo Station and Culver City Bus Stop on Washington Blvd.,I like this location
250653,34.002581,-118.392792,Ralph's Shopping Center.,I like this location
250656,34.050028,-118.275075,this is Curacao HQ,I like this location
250762,34.090661,-118.318977,"Tourists like to go to Hollywood Forever. Cenespia would be good opportunity. 
",I like this location
250763,34.071502,-118.358545,Original Farmer's Market is a key destination! ,I like this location
250765,34.080389,-118.247867,Great for getting to/from picnics & BBQs,I like this location
250766,34.016349,-118.288636,Natural History Museum! ,I like this location
250767,34.063539,-118.28546,Courthouse would be a logical location.,I like this location
250778,34.032852,-118.291469,"Not far from bus stops on Vermont and Adams, plus a Ralph's and lots of smaller shops.",I like this location
250779,34.010479,-118.248382,,I like this location
250780,34.008024,-118.269539,,I like this location
250781,34.023925,-118.263702,,I like this location
250782,34.060517,-118.243489,,I like this location
250787,34.018056,-118.434591,,I like this location
250788,34.022751,-118.420858,,I like this location
250789,34.029331,-118.423562,,I like this location
250790,33.985716,-118.172035,,I like this location
250791,33.978314,-118.187399,,I like this location
250792,33.981375,-118.18697,,I like this location
250793,33.98536,-118.225336,,I like this location
250815,34.05849,-118.41897,A good Destination fro People from Expo/Palms Station ,I like this location
250844,34.04761,-118.418155,,I like this location
250881,34.070151,-118.455019,,I like this location
250882,34.053833,-118.440814,,I like this location
250883,34.070862,-118.438582,,I like this location
250884,34.043912,-118.431888,,I like this location
250885,34.017451,-118.444033,,I like this location
250888,34.094499,-118.322539,Please do this in Hollywood!,I like this location
250896,34.114581,-117.907079,Also need to at Metro Gold Line Downtown Azusa station.,I like this location
251004,33.997529,-118.393822,"Target is here, need I say more?",I like this location
251054,34.053264,-118.300052,Near the park,I like this location
251055,34.052588,-118.308892,,I like this location
251056,34.069049,-118.300438,,I like this location
251057,34.059593,-118.295417,,I like this location
251059,34.059486,-118.421717,Close to the mall and future purple line station,I like this location
251060,34.023747,-118.426051,"UCLA graduate housing. Great first mile last mile to get to Expo Sepulveda station, as well as for commuting up to UCLA and Westwood.",I like this location
251061,34.021826,-118.372707,,I like this location
251062,34.017949,-118.375969,,I like this location
251063,34.026024,-118.365111,,I like this location
251065,33.985004,-118.399916,"High Ridership Bus Stop - MESMER AVE/MAJOR ST
",I like this location
251066,33.996319,-118.435879,,I like this location
251067,33.980948,-118.39468,"High Ridership Bus Stop - SEPULVEDA BLVD/CENTINELA AVE
",I like this location
251068,34.002937,-118.406782,"High Ridership Bus Stop - SEPULVEDA BLVD/BRADDOCK DR
",I like this location
251069,33.997992,-118.444591,"High Ridership Bus Stop - VENICE HIGH SCHOOL/VENICE BLVD
",I like this location
251070,34.004858,-118.387341,"High Ridership Bus Stop - WEST LOS ANGELES COLLEGE
",I like this location
251071,34.004076,-118.393993,"High Ridership Bus Stop - OVERLAND AVE/JEFFERSON BLVD
",I like this location
251072,33.990342,-118.447638,"High Ridership Bus Stop - WASHINGTON BLVD/LINCOLN AVE
",I like this location
251073,34.0283,-118.387256,High Ridership Bus Stop - Culver Station,I like this location
251074,34.02172,-118.40189,High Ridership Bus Stop - MOTOR AVE/VENICE BLVD,I like this location
251075,34.020546,-118.403864,"High Ridership Bus Stop - MOTOR AVE/VENICE BLVD
",I like this location
251076,34.016811,-118.405409,"High Ridership Bus Stop - OVERLAND AVE/WASHINGTON BLVD
",I like this location
251077,33.99945,-118.4303,"High Ridership Bus Stop -
 WASHINGTON BLVD/CENTINELA AVE
",I like this location
251078,33.997707,-118.422103,"High Ridership Bus Stop - WASHINGTON BLVD/INGLEWOOD BLVD
",I like this location
251079,34.026272,-118.372192,"High Ridership Bus Stop - LA CIENEGA BLVD/JEFFERSON BL (EXPO)
",I like this location
251080,33.995074,-118.395238,"High Ridership Bus Stop - SEPULVEDA BLVD/SAWTELLE BLVD
",I like this location
251081,34.008878,-118.413906,High Ridership Bus Stop - WASHINGTON BLVD/SEPULVEDA BLVD,I like this location
251082,34.012898,-118.416996,"High Ridership Bus Stop - SEPULVEDA BLVD/VENICE BLVD
",I like this location
251083,34.027375,-118.428712,"High Ridership Bus Stop - SEPULVEDA BLVD/NATIONAL BLVD
",I like this location
251084,34.019408,-118.422189,"High Ridership Bus Stop - SEPULVEDA BLVD/PALMS BLVD
",I like this location
251085,34.034417,-118.369918,"High Ridership Bus Stop - WASHINGTON BLVD/FAIRFAX AVE
",I like this location
251086,34.02517,-118.393307,"High Ridership Bus Stop - CULVER BLVD/MAIN ST
",I like this location
251087,33.988527,-118.395281,"High Ridership Bus Stop - CULVER CITY TRANSIT CENTER
",I like this location
251088,34.003755,-118.433475,"High Ridership Bus Stop -
 VENICE/CENTINELA
",I like this location
251089,34.006175,-118.428712,"High Ridership Bus Stop -
VENICE/INGLEWOOD
",I like this location
251090,34.008345,-118.42442,"High Ridership Bus Stop - VENICE/MCLAUGHLIN
",I like this location
251091,34.016384,-118.410816,"High Ridership Bus Stop - VENICE/GIRARD
",I like this location
251092,34.032781,-118.382277,"High Ridership Bus Stop - VENICE/GATTARAUGUS
",I like this location
251093,34.03744,-118.374081,"High Ridership Bus Stop -
 VENICE/CADILLAC
",I like this location
251094,34.039823,-118.369703,"High Ridership Bus Stop -
 VENICE/FAIRFAX
",I like this location
251097,33.98351,-118.394766,"High Ridership Bus Stop- GREEN VALLEY/SEPULVEDA
",I like this location
251098,33.973296,-118.427725,"High Ridership Bus Stop - E.A. WAY/JEFFERSON
",I like this location
251099,34.027197,-118.378286,"Syd Kronenthal Park
",I like this location
251100,34.034133,-118.38953,"Hamilton High School
",I like this location
251101,34.016704,-118.388114,"Culver City Transportation Department
",I like this location
251102,34.021186,-118.396139,"Culver City Hall
",I like this location
251103,34.016562,-118.400173,"Sony Studio
",I like this location
251104,34.028158,-118.40837,"Woodbine Park
",I like this location
251105,34.024601,-118.411589,"Health Care Services
",I like this location
251106,33.982407,-118.386655,"Fox Hills Park
",I like this location
251107,34.023249,-118.398714,"Southern California Hospital
",I like this location
251108,34.007918,-118.402576,"Robert Frost Auditorium
",I like this location
251109,34.00742,-118.396482,"Culver City Julian Dixon Library
",I like this location
251110,34.013432,-118.397212,"Dr Paul Carlson Memorial Park
",I like this location
251111,34.011653,-118.403649,"Veterans Memorial Park
",I like this location
251112,33.993473,-118.406353,"Culver Slauson Recreation Center
",I like this location
251114,33.990982,-118.420773,"Police Department Pacific Division Station
",I like this location
251115,33.992726,-118.414121,"Braddock Drive Elementary School and Gifted Magnet
",I like this location
251117,33.992833,-118.399701,"El Marino Park
",I like this location
251118,33.984862,-118.431673,"Glen Alla Park
",I like this location
251120,33.987175,-118.440342,"GLENCOE AVE/MAXELLA AVE
",I like this location
251121,34.022467,-118.415537,"Palms Middle School
",I like this location
251122,34.029153,-118.403735,"Palms Station
",I like this location
251123,34.030789,-118.416395,"NATIONAL BLVD/MOTOR AVE
",I like this location
251124,33.988029,-118.386698,"HANNUM AVE/BRISTOL PKWY
",I like this location
251203,34.00843,-117.845398,"For commuters between City of Industry Station and AQMD, etc.",I like this location
251211,34.04761,-118.226666,We need bike share in the flats. Our immigrant community has been using bikes as a primary means of transportation since before they became novel. ,I like this location
251216,33.969915,-118.41794,,I like this location
251217,34.041992,-118.424549,,I like this location
251222,33.977602,-118.406439,Proximity to large employers (Youtube) and future site of Google office,I like this location
251268,34.111627,-118.286705,,I like this location
251451,34.089594,-117.889609,,I like this location
251452,34.032959,-118.153796,,I like this location
251453,33.991979,-118.160748,,I like this location
251513,34.101571,-118.291984,"Neighborhoods of Los Feliz, Silver Lake, and Echo Park are very popular with transit mided youth.",I like this location
251524,33.978563,-118.465018,,I like this location
251565,34.065814,-118.214865,,I like this location
251566,34.065814,-118.214865,,I like this location
251811,34.003517,-118.397741,Lindberg Park should probably have  big station as it is a destination & close to ballona creek bikeway,I like this location
251972,34.057282,-118.353567,,I like this location
251977,34.050739,-118.344212,,I like this location
251978,34.090696,-118.343182,need a bike station next to weho's ,I like this location
251979,34.083766,-118.361335,fairfax high,I like this location
251987,34.011653,-118.403649,"One at the Vets Center would catch so many people, and be a straight shot to the train station down Culver. ",I like this location
252013,34.02734,-118.284087,Near the newly opened University Village. ,I like this location
252014,34.018127,-118.30018,,I like this location
252015,34.018269,-118.318119,,I like this location
252084,34.030612,-118.381548,"Great to travel to train, downtown Culver City, Robertson Blvd, or Kaiser Permanent.",I like this location
252085,34.038365,-118.388586,,I like this location
252101,34.032319,-118.01651,RNA San Pedro CicLAvia vinyl,I like this location
