id,comment,date,user
237197,I Agree,"Jul 16, 2017",Anonymous
237197,I Agree,"May 26, 2017",Anonymous
237197,I Agree,"May 7, 2017",Anonymous
237198,I Agree,"Jun 29, 2017",Anonymous
237198,I Agree,"May 26, 2017",Anonymous
237199,I Agree,"Jul 16, 2017",Anonymous
237199,I Agree,"May 26, 2017",Anonymous
237199,"I Agree, please lets have a park!","Apr 28, 2017",Anonymous
237200,I Agree,"May 26, 2017",Anonymous
237201,I Agree,"Jul 25, 2017",Anonymous
237201,I Agree,"Jun 28, 2017",Anonymous
237201,"Please provide more than one station, Sony is large and has multiple entrances. ","Jun 23, 2017",Anonymous
237201,I Agree,"May 26, 2017",Anonymous
237201,Great to get Sony folks out of their car for short errands!,"Apr 28, 2017",Anonymous
237201,"I Agree, right next to my job - Sony!","Apr 28, 2017",Anonymous
237201,I Agree,"Apr 25, 2017",Anonymous
237202,I Agree,"May 15, 2018",Anonymous
237204,I Agree,"Jul 27, 2017",Anonymous
237204,I Agree,"Jul 16, 2017",Anonymous
237204,"Sepulveda and Venice is a major transportation hub for busses, and it lies along a well-marked bike route to the Expo Culver station in one direction, and Venice Beach in the other. ","Jul 10, 2017",Anonymous
237204,I Agree,"Jul 10, 2017",Anonymous
237204,I Agree,"May 26, 2017",Anonymous
237204,I Agree,"Apr 30, 2017",Anonymous
237204,A crucial spot for connectivity,"Apr 28, 2017",Anonymous
237204,I Agree - Venice Blvd. is a main artery for bicycling from the beach to downtown.  The intersection of Venice & Sepulveda is a major intersection for buses and the 405.  A must have spot for bike sharing.,"Apr 28, 2017",Anonymous
237207,I Agree,"Jul 25, 2017",Anonymous
237207,I Agree,"Jul 21, 2017",Anonymous
237207,I Agree,"Jul 19, 2017",Anonymous
237208,I Agree,"May 1, 2017",Anonymous
237208,Close to BoA and shopping!,"Apr 28, 2017",Anonymous
237210,I Agree,"May 26, 2018",Anonymous
237210,Ok ,"Apr 30, 2018",Anonymous
237210,I Agree,"Jan 24, 2018",Anonymous
237210,I Agree,"Aug 1, 2017",Anonymous
237210,I Agree,"May 26, 2017",Anonymous
237211,I Agree,"Sep 28, 2017",Anonymous
237211,I Agree,"Jul 7, 2017",Anonymous
237211,I Agree,"Jun 29, 2017",Anonymous
237212,I Agree,"Oct 17, 2017",Anonymous
237212,I Agree,"May 2, 2017",Anonymous
237212,I Agree,"May 1, 2017",Anonymous
237215,I Agree,"Mar 11, 2019",Guest
237215,I Agree,"Sep 20, 2017",Anonymous
237215,I Agree,"Apr 18, 2017",Anonymous
237216,I Agree,"Jul 25, 2017",Anonymous
237216,This location is perfect for me because I could ride TO this location for my errands or coffee.,"Apr 29, 2017",Anonymous
237216,I Agree - great location next to trader joes and other retail,"Apr 28, 2017",Anonymous
237220,I Agree,"Jun 27, 2017",Anonymous
237220,This would also be next to the bike lanes.  Easy ride to Beverly Hills.  ,"Jun 8, 2017",Anonymous
237220,"Also, easy bike ride to the office from expo line. ","Jun 8, 2017",Anonymous
237220,I Agree,"Apr 18, 2017",Anonymous
237221,I Agree,"Aug 2, 2017",Anonymous
237221,I Agree,"Apr 27, 2017",Anonymous
237221,It is kind of awkward to have to over-shoot or stop short of a hub like LA Live to use the bike share to get (most of the way) there.,"Apr 18, 2017",Anonymous
237222,I Agree,"Feb 12, 2018",Anonymous
237222,I Agree,"Jul 25, 2017",Anonymous
237222,"There needs to be a bike rack at or near LA Live. It would service residents who work or play at LA Live, those that take the metro into DTLA to get to Staples Center/LA Live and hotel guests around campus. It's a huge miss not to have a station here.","Jul 3, 2017",Anonymous
237222,I Agree,"May 12, 2017",Anonymous
237222,Also useful for getting to the theater.,"May 2, 2017",Anonymous
237223,I Agree,"Feb 21, 2018",Anonymous
237223,I Agree,"Jan 3, 2018",Anonymous
237223,I Agree,"Dec 14, 2017",Anonymous
237223,I Agree,"Nov 30, 2017",Anonymous
237223,No one wants to bring their own bike to the stadium and risk theft. But Dodgers traffic is no joke. This is an amazing idea for a location!!,"Nov 1, 2017",Anonymous
237223,I Agree,"Oct 17, 2017",Anonymous
237223,I Agree,"Jul 25, 2017",Anonymous
237223,I Agree. Yes agree on a location near the stadium. People can take the Goldline and get off the Chinatown station and then use the bikes there and bike to the park. Then vice versa after the game. IT'd be really convenient for many people going to the game.,"Jun 29, 2017",Anonymous
237223,I Agree,"Jun 1, 2017",Anonymous
237223,I Agree,"May 5, 2017",Anonymous
237223,I Agree,"May 1, 2017",Anonymous
237223,I Agree. Would be great to ride a bike share bike which can be secured instead of riding my own bike and worrying about locking it.,"Apr 20, 2017",Anonymous
237223,I Agree.  This would help connect people to the Chinatown GL station.,"Apr 18, 2017",Anonymous
237224,I Agree. The one on Alameda is too small given the demand. ,"Mar 5, 2019",Anonymous
237224,I Agree... union station is really missing one near the bus hub. could help also when Alameda docks are full,"Nov 2, 2018",Anonymous
237224,"There should definitely be one at the back of Union Station too, to serve the bus terminal.","Sep 24, 2018",Anonymous
237224,I Agree,"Aug 2, 2017",Anonymous
237224,There's already a bike station out front.,"Apr 18, 2017",Anonymous
237225,I Agree,"May 2, 2018",Anonymous
237225,I Agree,"Jan 10, 2018",Anonymous
237225,I Agree,"Apr 21, 2017",Anonymous
237226,"I Agree, maybe integrate with the new shopping plaza happening on swarthmore in the coming years?","Apr 24, 2017",Anonymous
237226,I Agree,"Apr 21, 2017",Anonymous
237227,I Agree,"Apr 21, 2017",Anonymous
237228,"I Disagree, not a lot of bike infrastructure in the area and sunset is a real barrier for bikes and pedestrians. No space to ride here, unless only in the neighborhood.","Apr 24, 2017",Anonymous
237228,I Agree,"Apr 21, 2017",Anonymous
237229,I Agree,"May 2, 2018",Anonymous
237229,I Agree,"Aug 2, 2017",Anonymous
237229,I Agree,"Jun 8, 2017",Anonymous
237229,I Agree,"May 3, 2017",Anonymous
237229,"I Agree, plus there's a local school that bike share could be good for. ","Apr 24, 2017",Anonymous
237230,I Agree,"Jun 21, 2018",Anonymous
237230,I Agree,"Aug 2, 2017",Anonymous
237230,I Agree,"Jul 25, 2017",Anonymous
237230,I Agree,"Jun 8, 2017",Anonymous
237231,I Agree,"Jul 4, 2018",Anonymous
237232,I Agree,"Aug 3, 2017",Anonymous
237232,This is convenient to many shops and a lot of housing in the Runway complex,"May 30, 2017",Anonymous
237233,I Agree,"Jul 31, 2017",Anonymous
237233,I Agree,"May 26, 2017",Anonymous
237234,I Agree,"Aug 2, 2017",Anonymous
237234,I Agree,"Jul 27, 2017",Anonymous
237234,I Agree. Would be a great addition and would assist everyone based here to get to and from Downtown.,"Apr 21, 2017",Anonymous
237235,I Agree,"Mar 11, 2019",Guest
237235,I Agree.  More bikes on the river trail!,"Apr 18, 2017",Anonymous
237236,I Agree,"Aug 3, 2017",Anonymous
237236,I Agree,"Aug 2, 2017",Anonymous
237236,I Agree,"Jun 8, 2017",Anonymous
237237,I Agree,"Jun 8, 2017",Anonymous
237237,I Agree,"May 2, 2017",Anonymous
237237,"I Agree, but you should consider moving this a couple blocks to the east","Apr 20, 2017",Anonymous
237237,YES! ,"Apr 18, 2017",Anonymous
237239,I Agree,"Jul 7, 2017",Anonymous
237240,I Agree,"Jul 25, 2017",Anonymous
237241,I Agree,"Jul 16, 2017",Anonymous
237241,I Agree,"Apr 19, 2017",Anonymous
237243,I Agree,"Sep 28, 2017",Anonymous
237243,I Agree,"Aug 2, 2017",Anonymous
237243,I Agree,"Jun 8, 2017",Anonymous
237245,I Agree,"Aug 2, 2017",Anonymous
237245,"Close to apartments.  Close to malls, ucla area, metro line. ","Jun 8, 2017",Anonymous
237250,I Agree,"Oct 24, 2018",Anonymous
237250,I Agree,"Aug 27, 2018",Anonymous
237250,I strongly agree. This location has access to all the locations on campus.,"Jul 19, 2018",Anonymous
237250,I Agree,"Jul 19, 2018",Anonymous
237250,"I Agree. If you add a bike station here, I and my husband will buy a monthly pass every month. Current stations are not suitable for USC students.","Jul 13, 2018",Anonymous
237250,I Disagree,"Dec 14, 2017",Anonymous
237250,"In the middle of campus would be a bad idea. The campus closes after 9 PM, thus not accessible to the public. It is private property, just try to get the university to give up some real estate. It would negatively effect the aesthetics of the campus. Place the bikes just off campus.","Nov 4, 2017",Anonymous
237250,USC students love biking! This would be a great spot to connect campus to different residences and entertainment options in DTLA.,"Nov 1, 2017",Anonymous
237250,I would use bikeshare between USC and downtown,"Jun 24, 2017",Anonymous
237250,"USC would be perfect for bike share, both around campus and a quick way to connect to downtown","Apr 28, 2017",Anonymous
237250,I Agree,"Apr 28, 2017",Anonymous
237251,I Agree,"Jul 21, 2018",Anonymous
237251,I Agree,"Oct 17, 2017",Anonymous
237251,I Agree,"Aug 2, 2017",Anonymous
237251,I Agree,"Jul 25, 2017",Anonymous
237258,I Agree. Need some on Temple! Huge artery.,"May 1, 2018",Anonymous
237258,I Agree,"Jul 27, 2017",Anonymous
237258,I Agree,"Jul 16, 2017",Anonymous
237259,I Agree,"Jul 25, 2017",Anonymous
237259,Have a new office in the area and would like to get a bike from the rail station,"Jul 24, 2017",Anonymous
237259,Use this station a lot. Jefferson has some new commercial activity and would love to have a bike station here. ,"Jul 19, 2017",Anonymous
237259,I Agree,"Jul 19, 2017",Anonymous
237259,This area is beginning to boom with new commercial. I would use these bikes every day,"Jul 19, 2017",Anonymous
237261,I Agree,"Apr 18, 2017",Anonymous
237262,I Agree,"Jul 19, 2017",Anonymous
237266,I Disagree.  Glendale is a death trap.  No one will use these bikes.,"Aug 31, 2017",Anonymous
237281,I Agree,"Aug 3, 2017",Anonymous
237281,I Agree,"Aug 1, 2017",Anonymous
237281,I Agree,"May 26, 2017",Anonymous
237282,I Agree,"Aug 2, 2017",Anonymous
237282,There's proposed lane changes to make it easier to bike in this area.,"Aug 1, 2017",Anonymous
237282,great location!,"Jun 30, 2017",Anonymous
237282,I Agree,"Apr 19, 2017",Anonymous
237283,I Agree,"Nov 28, 2018",Anonymous
237283,I Agree,"Jun 8, 2017",Anonymous
237283,Yes please!,"Apr 18, 2017",Anonymous
237284,I Agree,"Jun 8, 2017",Anonymous
237285,I Agree,"Oct 17, 2017",Anonymous
237285,I Agree,"Sep 19, 2017",Anonymous
237285,I Agree,"May 2, 2017",Anonymous
237285,I Agree,"Apr 19, 2017",Anonymous
237287,I Agree,"Jan 3, 2018",Anonymous
237287,I Agree,"Jul 19, 2017",Anonymous
237290,I Agree,"Apr 19, 2017",Anonymous
237292,I Agree,"Jun 9, 2017",Anonymous
237295,I Agree,"Aug 2, 2017",Anonymous
237295,I Agree,"Jun 8, 2017",Anonymous
237295,This would be a great place to have a bike share station!,"Apr 17, 2017",Anonymous
237296,I Agree,"Nov 19, 2018",Anonymous
237296,I Agree,"Oct 3, 2017",Anonymous
237296,I Agree,"Aug 2, 2017",Anonymous
237296,The more stations especially if it's in residential areas the better ,"Jun 8, 2017",Anonymous
237297,I Agree,"Jun 8, 2017",Anonymous
237298,I Agree,"Aug 2, 2017",Anonymous
237298,I Agree,"Jun 8, 2017",Anonymous
237300,I Agree,"Oct 3, 2017",Anonymous
237300,I Agree,"Aug 2, 2017",Anonymous
237300,I Agree,"Jun 8, 2017",Anonymous
237309,I Agree,"Jun 6, 2017",Anonymous
237309,I Agree,"Apr 20, 2017",Anonymous
237310,I Agree,"Apr 19, 2017",Anonymous
237310,I Agree,"Apr 18, 2017",Anonymous
237311,I Agree,"Oct 12, 2017",Anonymous
237311,I Agree,"Aug 2, 2017",Anonymous
237311,I Agree,"Jul 31, 2017",Anonymous
237311,I Agree,"Jul 21, 2017",Anonymous
237311,I Agree,"Jul 19, 2017",Anonymous
237311,"Great location with lots of retail, dining, grocery store, etc.","Apr 28, 2017",Anonymous
237311,I Agree,"Apr 28, 2017",Anonymous
237313,I Agree,"Jul 31, 2017",Anonymous
237313,I Agree,"May 6, 2017",Anonymous
237313,I Agree,"Apr 30, 2017",Anonymous
237313,"SM Bus 8 turns here and there is a church, donut shop, bank, Trader Joe's, and synagogue at this corner. It is also down the street from a popular park (Palms/Rancho Park).","Apr 28, 2017",Anonymous
237314,I Agree,"Oct 12, 2017",Anonymous
237314,I Agree,"Jul 19, 2017",Anonymous
237314,I Agree,"May 10, 2017",Anonymous
237314,I Agree,"Apr 28, 2017",Anonymous
237315,Perfect for connection from bus stops to both culver and palms neighborhoods ,"Apr 28, 2017",Anonymous
237315,I Agree,"Apr 28, 2017",Anonymous
237315,I Agree,"Apr 28, 2017",Anonymous
237315,I Agree,"Apr 25, 2017",Anonymous
237317,I Agree,"Jul 16, 2017",Anonymous
237317,I Agree,"May 26, 2017",Anonymous
237328,I Agree,"Oct 17, 2017",Anonymous
237328,A bike share station that would allow you.to get on/off the LA River bike trail could turn it into a bike highway for commuters.,"Jul 29, 2017",Anonymous
237328,I Agree,"Apr 18, 2017",Anonymous
237329,Biking downtown for work from Los Feliz would be ideal!,"Jun 1, 2017",Anonymous
237330,I Agree,"Jul 27, 2017",Anonymous
237330,I Agree,"Jul 7, 2017",Anonymous
237330,"If there is an area that has a high concentration of housing units, such as a large apt bldg., it'd be good to locate a station close to there.   ","Jun 23, 2017",Anonymous
237330,"The map shows stations at each intersection along Motor Ave, however, they are all shown on the East side of Motor.  I think, if practical, they should alternate sides of the street.  ","Jun 23, 2017",Anonymous
237330,I Agree,"May 6, 2017",Anonymous
237330,I Agree,"Apr 30, 2017",Anonymous
237330,I Agree,"Apr 28, 2017",Anonymous
237330,Good to have bike share by the school and the market,"Apr 28, 2017",Anonymous
237330,"So close to my house, yes please!","Apr 28, 2017",Anonymous
237330,I Agree,"Apr 28, 2017",Anonymous
237330,I Agree,"Apr 25, 2017",Anonymous
237330,I Agree,"Apr 24, 2017",Anonymous
237343,I Agree,"Jun 8, 2017",Anonymous
237344,I Agree,"Oct 17, 2017",Anonymous
237344,Nice route from Hollywood/Western,"Jul 29, 2017",Anonymous
237344,I Agree,"Jun 28, 2017",Anonymous
237344,I Agree,"Jun 8, 2017",Anonymous
237344,"I Agree, this is a good location","Apr 18, 2017",Anonymous
237345,"I agree, great location.","Jul 10, 2018",Anonymous
237345,I Agree,"Jun 19, 2017",Anonymous
237345,I Agree,"Apr 27, 2017",Anonymous
237345,I Agree,"Apr 24, 2017",Anonymous
237345,"I Agree, bikes in/at the park.","Apr 18, 2017",Anonymous
237346,I Agree,"Jun 2, 2017",Anonymous
237347,I Agree. This will go beautifully with the arroyo seco pedestrian trail being constructed here and would also provide s great way to go hit some golf balls (or tennis balls- the racquet center is always struggling for parking),"Oct 13, 2017",Anonymous
237347,I Agree,"Apr 26, 2017",Anonymous
237347,YES!  There is great bike riding down here (and the bike path in the Arroyo.  Also will allow people to bike to and from the Gold line station.,"Apr 18, 2017",Anonymous
237352,I Agree,"Oct 3, 2017",Anonymous
237353,"Definitely a crucial place for a bike share station, it would get a ton of use","Jul 16, 2017",Anonymous
237353,I Agree,"Jul 16, 2017",Anonymous
237353,A bike share station at the Expo station and another in the new development being built in the former parking lot. ,"Jun 23, 2017",Anonymous
237353,I Agree,"May 6, 2017",Anonymous
237353,absolutely needed at Expo Station/Ivy Station/Expo Bike Path,"Apr 29, 2017",Anonymous
237353,Definitely makes sense to have a bike share hub at the Culver City Expo Line Metro station.,"Apr 28, 2017",Anonymous
237356,I Agree. More Bikes near UCLA please! Dense area full of students who don't have cars. ,"Jul 4, 2018",Anonymous
237356,"This area of West L.A. has no bike stations, and yet, we also have no parking at the Metro station, rendering it useless to those of us in the area! This is an excellent central location a bike station, and my many apartment-dwelling neighbors and I would be so relieved to not have to drive to wherever we need to go in West L.A., Westwood, and Rancho Park!","May 9, 2018",Anonymous
237356,I Agree,"May 9, 2018",Anonymous
237356,I Agree,"Jun 30, 2017",Anonymous
237357,"I strongly agree. This is a bustling area with several very popular restaurants, take-just and bars. It is densely populated by USC students, who would greatly benefit from being able to ride to USC every morning. This is also an area that is, for the moment, completely un-covered by the Metro bikeshare.","Sep 19, 2018",Anonymous
237357,I Agree. Highly populated. Close to USC and downtown. ,"Aug 23, 2017",Anonymous
237357,"I Agree, convenient for short trips between shops and USC","Jun 24, 2017",Anonymous
237357,close to many businesses frequented by USC community,"Apr 28, 2017",Anonymous
237358,I Agree,"Oct 3, 2017",Anonymous
237358,I Agree,"Aug 11, 2017",Anonymous
237358,I Agree,"Aug 2, 2017",Anonymous
237358,I Agree,"Jun 30, 2017",Anonymous
237358,I Agree,"Jun 8, 2017",Anonymous
237359,I Agree,"May 20, 2017",Anonymous
237364,I Agree,"Jun 8, 2017",Anonymous
237365,I Agree,"Jul 27, 2017",Anonymous
237365,I Agree,"Jun 28, 2017",Anonymous
237365,I Agree,"Apr 24, 2017",Anonymous
237385,I Agree,"Apr 19, 2017",Anonymous
237390,I Agree,"Apr 22, 2017",Anonymous
237390,I Agree,"Apr 21, 2017",Anonymous
237390,Bikes in this location would provide much needed access to Union Station. ,"Apr 20, 2017",Anonymous
237390,I Agree,"Apr 20, 2017",Anonymous
237390,I Agree,"Apr 19, 2017",Anonymous
237390,Please add a bike location. There would be a lot of people who would use it here.,"Apr 18, 2017",Anonymous
237390,Many bike riders here who frequently go to and from the Arts District and other areas of DTLA. ,"Apr 18, 2017",Anonymous
237391,I Agree,"Jun 9, 2017",Anonymous
237391,Biking to the Sunset/ Vermont redline station from this far out would be much better than walking.,"Jun 1, 2017",Anonymous
237393,I Agree,"Jun 2, 2017",Anonymous
237394,I Agree,"Jul 12, 2018",Anonymous
237394,I Agree,"Aug 2, 2017",Anonymous
237394,I Agree,"Jun 8, 2017",Anonymous
237394,I Agree,"Jun 8, 2017",Anonymous
237395,I Agree. Great location ,"Nov 19, 2018",Anonymous
237395,I Agree,"Jul 12, 2018",Anonymous
237395,Perfect for connecting to retail from Purple Line and 720 bus stops,"Jun 24, 2017",Anonymous
237395,I Agree,"Jun 8, 2017",Anonymous
237395,I Agree,"Jun 6, 2017",Anonymous
237396,I Agree,"Jun 8, 2017",Anonymous
237397,I Agree,"Oct 17, 2017",Anonymous
237397,I Agree,"Jun 8, 2017",Anonymous
237397,I Agree,"Apr 21, 2017",Anonymous
237398,I Agree,"Jun 8, 2017",Anonymous
237398,I Agree,"Jun 2, 2017",Anonymous
237399,I Agree,"Oct 17, 2017",Anonymous
237399,I Agree,"Jun 8, 2017",Anonymous
237400,I Agree - This would be a terrific first & last mile solution to get to and from the Metro station at Vermont/Santa Monica,"Jan 31, 2019",Anonymous
237400,I Agree,"Jul 12, 2018",Anonymous
237400,I Agree,"Oct 17, 2017",Anonymous
237400,I Agree,"Jun 8, 2017",Anonymous
237400,I Agree,"Jun 2, 2017",Anonymous
237401,I Agree,"Apr 19, 2017",Anonymous
237402,I Agree. Great location ,"Nov 19, 2018",Anonymous
237402,I Agree,"Jun 8, 2017",Anonymous
237403,I Agree. Great location ,"Nov 19, 2018",Anonymous
237403,I Agree,"Jul 23, 2017",Anonymous
237403,I Agree,"Jun 8, 2017",Anonymous
237403,I Agree,"May 2, 2017",Anonymous
237404,I Agree - the river is a good spot!,"Aug 11, 2018",Anonymous
237404,I like this location,"May 31, 2018",Anonymous
237404,I Agree - this park is a great place for people to access Bike Metro to connect them to Gold Line,"Oct 13, 2017",Anonymous
237441,I Agree,"Jan 3, 2018",Anonymous
237441,I Agree,"Jan 3, 2018",Anonymous
237442,Strongly agree with this!,"Oct 8, 2017",Anonymous
237446,I Agree,"Sep 2, 2017",Anonymous
237446,I Agree,"Jul 17, 2017",Anonymous
237447,"I Agree; Honestly, we never even have any bike share in the area. So it seems like a good idea to have one here.","Oct 4, 2018",Anonymous
237447,I Agree,"May 18, 2018",Anonymous
237447,"Good idea at the mall or the park to have one for safety of the bikes, and comfort of mind to know your bike is safe. Good for people using the bus and also to go in the mall. I have 3000 dollar bike i cannot leave at the bike rack because of theft worries. ","Oct 7, 2017",Anonymous
237450,I Agree,"Jun 8, 2017",Anonymous
237450,I Agree,"Jun 8, 2017",Anonymous
237454,I Agree,"Aug 22, 2018",Anonymous
237454,Locals love going here and Im sure lots of people will use it during the weekend ,"Feb 13, 2018",Anonymous
237459,I Agree,"Apr 30, 2018",Anonymous
237459,"My coworkers commute into union station, and would like to bike the last mile in to the medical center","Sep 7, 2017",Anonymous
237487,I Agree,"May 10, 2017",Anonymous
237489,I Agree,"Jul 28, 2017",Anonymous
237498,I Agree,"Jun 8, 2017",Anonymous
237498,I Agree,"Jun 8, 2017",Anonymous
237505,I Agree,"Apr 24, 2017",Anonymous
237509,I Agree,"Sep 4, 2018",Anonymous
237510,I Agree,"Dec 27, 2017",Anonymous
237513,I Disagree and feel for the manager of Skylight who didnt look at the bigger picture. The investors at skylight will be upset.,"Nov 28, 2018",Anonymous
237513,"I Agree! I am the assistant manager at Skylight Books and would love to see a station on our block, near the Post Office, Barnsdall Art Center, with access to historic movie theaters, retail shops, our bookstore, and more!","Jun 27, 2018",Anonymous
237793,I Agree,"Jan 2, 2018",Anonymous
237793,I Agree,"Nov 15, 2017",Anonymous
237793,I Agree,"Sep 28, 2017",Anonymous
237793,I Agree,"Aug 2, 2017",Anonymous
237793,I Agree,"Jun 30, 2017",Anonymous
237793,I Agree,"Jun 8, 2017",Anonymous
237874,I Agree,"Apr 22, 2017",Anonymous
237874,I Agree,"Apr 21, 2017",Anonymous
237874,There is a large population of people here who could utilize the bikes to get to Union Station!,"Apr 20, 2017",Anonymous
237880,I Agree,"May 5, 2018",Anonymous
237880,I Agree,"Jun 27, 2017",Anonymous
237880,I Agree,"Jun 8, 2017",Anonymous
237881,I Agree,"Jun 8, 2017",Anonymous
237882,I Agree,"Jul 4, 2018",Anonymous
237882,I Agree,"Oct 17, 2017",Anonymous
237882,I Agree,"Aug 2, 2017",Anonymous
237882,I Agree,"Jun 27, 2017",Anonymous
237884,I Agree,"Aug 3, 2017",Anonymous
237884,This is convenient to many shops and a lot of housing in the Runway complex,"May 30, 2017",Anonymous
237885,I Agree,"Aug 3, 2017",Anonymous
237885,This is convenient to many shops and a lot of housing in the Runway complex,"May 30, 2017",Anonymous
237886,Great neighborhood for walking and biking. ,"Mar 10, 2018",Anonymous
237886,I Agree,"Aug 3, 2017",Anonymous
237887,I Agree,"Aug 3, 2017",Anonymous
237887,This is convenient to many shops and a lot of housing in the Runway complex,"May 30, 2017",Anonymous
237888,I Agree,"May 2, 2018",Anonymous
237895,I Agree RNA San Pedro CicLAvia vinyl,"Aug 21, 2017",Anonymous
237895,I Agree,"Jul 18, 2017",Anonymous
237895,I Agree,"Jul 18, 2017",Anonymous
237896,I Agree,"Jun 19, 2017",Anonymous
237896,I Agree,"Apr 27, 2017",Anonymous
237896,I Agree,"Apr 24, 2017",Anonymous
237904,I Agree,"May 5, 2017",Anonymous
237905,I Agree. Great location ,"Nov 19, 2018",Anonymous
237905,I Agree,"May 2, 2017",Anonymous
237945,I Agree,"Jul 31, 2017",Anonymous
237945,I Agree,"Jun 29, 2017",Anonymous
237945,I Agree,"May 26, 2017",Anonymous
237946,I Agree,"Aug 3, 2017",Anonymous
237946,Good idea,"May 7, 2017",Anonymous
237946,I Agree,"May 7, 2017",Anonymous
237948,I Agree,"May 1, 2017",Anonymous
238039,I Agree,"Apr 12, 2018",Anonymous
238039,I Agree,"May 12, 2017",Anonymous
238039,I Agree,"Apr 27, 2017",Anonymous
238044,I Agree,"Jul 21, 2018",Anonymous
238044,I Agree,"Jan 2, 2018",Anonymous
238044,I Agree,"Oct 17, 2017",Anonymous
238044,Target and stores. ,"Oct 3, 2017",Anonymous
238044,I Agree,"Aug 2, 2017",Anonymous
238044,I Agree,"Aug 2, 2017",Anonymous
238044,I Agree -- Busy crossroads...ideal location!,"Jul 25, 2017",Anonymous
238044,I Agree,"Jul 18, 2017",Anonymous
238044,I Agree,"Jun 30, 2017",Anonymous
238044,"I Agree. Bikeshare at metro rail stations, please","Jun 24, 2017",Anonymous
238044,I Agree,"Jun 8, 2017",Anonymous
238044,vermont red line station would be great for those connecting from koreatown,"Apr 28, 2017",Anonymous
238048,I Agree,"Jan 2, 2018",Anonymous
238048,I Agree,"Aug 2, 2017",Anonymous
238048,I Agree,"Jun 8, 2017",Anonymous
238058,Let's get the bikes on the road here!,"Apr 25, 2017",Anonymous
238058,I Agree,"Apr 25, 2017",Anonymous
238059,I Agree,"Apr 22, 2017",Anonymous
238060,I Agree,"Apr 21, 2017",Anonymous
238071,Alexia thinks we should ride Metro bikes from Main and Moulton street to downtown LA as a group more often. ,"Apr 25, 2017",Anonymous
238071,Very useful to have Metro bicycles to use off Avenue 21 and Main Street and or Moulton and Main Street. It's a 1.7 mile ride to Union Station from this point. ,"Apr 25, 2017",Anonymous
238071,I Agree bikes by Main and Moulton or Main and Daly streets would be useful. Thank you,"Apr 25, 2017",Anonymous
238071,I Agree,"Apr 21, 2017",Anonymous
238071,bikes in this neighborhood would be widely used & appreciated,"Apr 21, 2017",Anonymous
238071,bikes in this neighborhood would be widely used & appreciated,"Apr 21, 2017",Anonymous
238095,I Agree,"Jan 3, 2018",Anonymous
238095,I Agree,"Sep 18, 2017",Anonymous
238095,I Agree,"Jul 25, 2017",Anonymous
238095,I Agree,"Jul 16, 2017",Anonymous
238095,I Agree there are too few connections to Echo Park from DTLA. This would greatly help,"Jun 28, 2017",Anonymous
238095,I Agree,"May 20, 2017",Anonymous
238095,I Agree,"May 1, 2017",Anonymous
238175,I Agree,"Aug 2, 2017",Anonymous
238176,I Agree,"Aug 2, 2017",Anonymous
238176,Cal State LA is a major Silver Line stop and bicycles would help increase accessibility for this large campus. ,"Jun 2, 2017",Anonymous
238179,I Agree,"Apr 24, 2017",Anonymous
238180,Need a bike share location here. ,"Jan 24, 2018",Anonymous
238180,"Alhambra complex/DPW headquarters, major job center with 4000+ employees","Jun 2, 2017",Anonymous
238180,I Agree,"Apr 24, 2017",Anonymous
238181,"Please add this location and many more in Alhambra.  It’s central to South Pasadena, El Sereno, Monterey Park, San Marino and San Gabriel.  ","Dec 27, 2017",Anonymous
238182,I Agree,"Jul 17, 2017",Anonymous
238185,I Agree,"Apr 25, 2017",Anonymous
238186,I Agree,"Jul 27, 2017",Anonymous
238186,I Agree,"Apr 27, 2017",Anonymous
238186,The Brewery Arts Complex is a live/work campus of more than 700 artists. A bike share would do very well here. ,"Apr 22, 2017",Anonymous
238186,I Agree,"Apr 22, 2017",Anonymous
238186,I Agree,"Apr 21, 2017",Anonymous
238186,I would use this all the time!,"Apr 21, 2017",Anonymous
238186,I Agree,"Apr 21, 2017",Anonymous
238364,"I Agree.  Close to many apartment buildings close to expo line, but not convenient enough by foot. ","Jun 8, 2017",Anonymous
238448,I Agree,"Jul 25, 2017",Anonymous
238448,I Agree,"Jul 17, 2017",Anonymous
238448,I Agree,"May 26, 2017",Anonymous
238448,I Agree,"Apr 28, 2017",Anonymous
238451,A bikeshare at this location would be a boon to the Veterans community. Please deeply consider it. ,"Jun 21, 2018",Anonymous
238451,I Agree! Add a bike share station on both north/south campus prior to completion of the Purple Line station.,"Jun 19, 2018",Anonymous
238451,I Agree,"Jul 31, 2017",Anonymous
238482,It is really close to Buffalo WIld wings and other eateries ,"Feb 13, 2018",Anonymous
238484,I Agree,"Aug 22, 2018",Anonymous
238511,I Agree,"Aug 3, 2018",Anonymous
238511,I Agree,"Apr 24, 2017",Anonymous
238514,I Agree,"Apr 24, 2017",Anonymous
238521,I Agree,"Apr 24, 2017",Anonymous
238581,I Agree,"Oct 13, 2017",Anonymous
238594,I Agree,"Sep 9, 2018",Anonymous
238594,I Agree,"Jul 27, 2017",Anonymous
238594,I Agree,"May 1, 2017",Anonymous
238635,I Agree,"Aug 3, 2017",Anonymous
238635,I Agree,"Aug 1, 2017",Anonymous
238635,I Agree,"Aug 1, 2017",Anonymous
238635,I Agree,"Jun 30, 2017",Anonymous
238635,I Agree,"May 26, 2017",Anonymous
238724,I Agree,"Oct 17, 2017",Anonymous
